search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2003102052-A,機器の位置を決定する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Mark Fidler, マーク・フィドラー",2001-04-30,2002-04-26,2003-04-04,,https://patents.google.com/patent/JP2003102052A/ja,
JP-2003234311-A,内部構造にアクセスするためにウェハ・スタックをダイシングする方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jonah A Harley, Peter G Hartwell, Storrs T Hoen, David Horsley, ジョナ・エイ・ハーレイ, ストーズ・ティー・ホーエン, デイビッド・ホースレイ, ピーター・ジー・ハートウェル",2002-02-01,2003-02-03,2003-08-22,,https://patents.google.com/patent/JP2003234311A/ja,
JP-2002199256-A,照明付きディスプレイ及びその使用方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Charles E Schinner, チャールズ・イー・シュイナー",2000-10-31,2001-10-18,2002-07-12,,https://patents.google.com/patent/JP2002199256A/ja,
JP-2003216486-A,メモリの部分の割り当て管理方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Motoo Tanaka, モトオ・タナカ",2002-01-03,2002-12-05,2003-07-31,,https://patents.google.com/patent/JP2003216486A/ja,
JP-2003319215-A,カメラディスプレイの属性制御方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Amy E Battles, Mark John Bianchi, イー  バトルズ アミー, ジョン  ビアンキ マーク",2002-04-19,2003-03-25,2003-11-07,,https://patents.google.com/patent/JP2003319215A/ja,
JP-2002051283-A,項目を選択する方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John William Lumley, ジョン・ウィリアム・ラムレイ",2000-05-24,2001-05-23,2002-02-15,,https://patents.google.com/patent/JP2002051283A/ja,
JP-2003143468-A,ハンドヘルド型電子装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","E Sinner Charles, チャールズ・イー・シナー",2001-09-25,2002-09-20,2003-05-16,,https://patents.google.com/patent/JP2003143468A/ja,
JP-2003182157-A,色較正パターンを測定し修正動作を実行する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Algird M Gudaitis, William Lester Plishker, アルガード・エム・ガダイティス, ウィリアム・レスター・プリシュカー",2001-10-02,2002-09-26,2003-07-03,,https://patents.google.com/patent/JP2003182157A/ja,
JP-2002330141-A,高速データ通信方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John T Brassil, Peter J Macer, James Thomas Edward Mcdonnell, John Deryk Waters, ジェイムズ・トーマス・エドワード・マクドネル, ジョン・ティー・ブラジル, ジョン・デリク・ウォーターズ, ピーター・ジェイ・メイサー",2001-03-16,2002-03-15,2002-11-15,,https://patents.google.com/patent/JP2002330141A/ja,
JP-2002187330-A,電子商取引のための消耗品 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John A Bertani, Kevin G Currans, Henry W Sang Jr, ケビン・ジー・カランス, ジョン・エイ・バータニ, ヘンリー・ダブリュー・サン，ジュニア",2000-08-31,2001-08-24,2002-07-02,,https://patents.google.com/patent/JP2002187330A/ja,
JP-2002312131-A,冗長データ格納システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Christine Grund, Christopher W Johansson, Barry J Oldfield, Robert A Rust, クリスティーン・グランド, クリストファー・ダブリュー・ヨハンソン, バリー・ジェイ・オールドフィールド, ロバート・エー・ラスト",2001-03-15,2002-02-21,2002-10-25,,https://patents.google.com/patent/JP2002312131A/ja,
JP-2002320881-A,インクジェット・エアブラシ・システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Blair M Kent, ブレア・エム・ケント",2001-01-31,2002-01-29,2002-11-05,,https://patents.google.com/patent/JP2002320881A/ja,
JP-2002297246-A,電源分離回路及び方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","B Smith Robert, Bradley D Winick, ブラッドレイ・ディー・ウィニック, ロバート・ビー・スミス",2000-12-15,2001-12-14,2002-10-11,,https://patents.google.com/patent/JP2002297246A/ja,
JP-2003150825-A,サービスについてのオンラインオークションマーケットプレイス ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Travis J Parry, Robert Sesek, トラヴィス・ジェイ・ペリー, ロバート・セセック",2001-08-21,2002-08-13,2003-05-23,,https://patents.google.com/patent/JP2003150825A/ja,
JP-2003118174-A,画像印刷装置および印刷方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Bradley J Anderson, Bruce L Johnson, Leonard T Schroath, ブラッドリー・ジェイ・アンダーソン, ブルース・エル・ジョンソン, レオナルド・ティ・シュロアス",2001-07-24,2002-07-12,2003-04-23,,https://patents.google.com/patent/JP2003118174A/ja,
JP-2003115195-A,耐障害性を有する磁気抵抗固体記憶装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James A Davis, Kenneth I Eldredge, Jonathan Jedwab, K Smith Kenneth, Dominic P Mccarthy, Kenneth Graham Paterson, Frederick A Perner, Morley Stefan, Stewart R Wyatt, ケネス・アイ・エルドレッジ, ケネス・グラハム・パターソン, ケネス・ケイ・スミス, ジェイムス・アンドリュー・デイビス, ジョナサン・ジェドワーブ, スチュワート・アール・ワイアット, ステファン・モーレイ, ドミニック・ポウル・マッカーシー, フレデリック・エイ・パーナー",2001-07-25,2002-07-25,2003-04-18,,https://patents.google.com/patent/JP2003115195A/ja,
JP-2003259301-A,高解像度静止画像データを取り込み、ビデオデータストリームに埋め込むためのシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James W Owens, James S Voss, ジェイムス・エス・ボス, ジェイムス・ダブリュ・オーウェンズ",2002-02-06,2003-02-06,2003-09-12,,https://patents.google.com/patent/JP2003259301A/ja,
JP-2001306472-A,ハイパーリンクによる電子ビジネス・カードのアクセス方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","W T Mackay Christopher, G Douvikasu James, R Shii Terry, クリストファー・ダブリュー・ティー・マッケイ, ジェームス・ジー・ドウヴィカス, テリー・アール・シーイー",2000-02-18,2001-02-13,2001-11-02,,https://patents.google.com/patent/JP2001306472A/ja,
JP-2002359351-A,データ記憶装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Henryk Birecki, Huei-Pei Kuo, Si-Ty Lam, Steven L Naberhuis, シ−タイ・ラム, スティーブン・エル・ナバルイス, フエイ−ペイ・クオ, ヘンリク・ビレッキ",2001-04-16,2002-04-15,2002-12-13,,https://patents.google.com/patent/JP2002359351A/ja,
JP-2002212479-A,インクジェットインク及びブリードの低減方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Dennis P Parazak, デニス・ピー・パラザク",2000-10-26,2001-10-26,2002-07-31,,https://patents.google.com/patent/JP2002212479A/ja,
JP-2003178574-A,高密度メモリセンス増幅器 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jr James R Eaton, Peter J Fricke, Frederick A Perner, Brocklin Andrew L Van, アンドリュー・エル・ヴァン・ブロックリン, ジェイムス・アール・イートン・ジュニア, ピーター・ジェイ・フリッケ, フレデリック・エイ・パーナー",2001-10-11,2002-10-02,2003-06-27,,https://patents.google.com/patent/JP2003178574A/ja,
JP-2003255117-A,選択的光不透過性素子を複数使用する回折式集束装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Heather N Bean, Mark N Robins, ヘザー・エヌ・ビーン, マーク・エヌ・ロビンス",2002-03-01,2003-03-03,2003-09-10,,https://patents.google.com/patent/JP2003255117A/ja,
JP-2003276390-A,ユーザが制御したインク色を用いる筆記用具および筆記用具の出力色を制御する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Tim M Hoberock, C Troy Jensen, David M Payne, シー・トロイ・ジェンセン, デイビッド・エム・ペイン, ティム・エム・ホベロック",2002-01-24,2003-01-24,2003-09-30,,https://patents.google.com/patent/JP2003276390A/ja,
JP-2003273334-A,二重トンネル接合を有する磁気抵抗記憶デバイス ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, Lung T Tran, マニシュ・シャーマ, ルン・ティー・トラン",2002-03-15,2003-03-12,2003-09-26,,https://patents.google.com/patent/JP2003273334A/ja,
JP-2003200638-A,画像形成装置および画像形成方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Quintin T Phillips, クインティン・ティ・フィリップス",2001-10-22,2002-10-22,2003-07-15,,https://patents.google.com/patent/JP2003200638A/ja,
JP-2001297447-A,光ディスクのためのコピー防止方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Hogan Josh, ジョッシュ・ホーガン",2000-04-03,2001-03-23,2001-10-26,,https://patents.google.com/patent/JP2001297447A/ja,
JP-2003162601-A,プロキシ・サービス提供装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John S Erickson, Mark Schlageter, ジョン・エス・エリクソン, マーク・シュラゲター",2001-08-30,2002-08-19,2003-06-06,,https://patents.google.com/patent/JP2003162601A/ja,
JP-2003177833-A,携帯用情報機器の機能にアクセスする方法及びシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Allen Chang, アレン・チャン",2001-08-21,2002-08-21,2003-06-27,,https://patents.google.com/patent/JP2003177833A/ja,
JP-2003308699-A,制御素子としてトンネル接合デバイスを使用する方法およびメモリ構造 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James E Ellenson, Peter Fricke, Brocklin Andrew L Van, アンドリュー・エル・ヴァン・ブロックリン, ジェイムス・イー・エレンソン, ピーター・フリッケ",2002-04-02,2003-03-25,2003-10-31,,https://patents.google.com/patent/JP2003308699A/ja,
JP-2002351166-A,印字品質劣化の予測方法および装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Quintin T Phillips, クインティン・ティ・フィリップス",2001-04-02,2002-04-02,2002-12-04,,https://patents.google.com/patent/JP2002351166A/ja,
JP-2002312130-A,改良されたストライプベースの処理方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Barry J Oldfield, Robert A Rust, バリー・ジェイ・オールドフィールド, ロバート・エー・ラスト",2001-03-14,2002-01-23,2002-10-25,,https://patents.google.com/patent/JP2002312130A/ja,
JP-2003044334-A,コンピュータ・メモリにデータを記憶するデータ構造 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Douglas L Baskins, Alan Silverstein, アラン・シルバースタイン, ダグラス・エル・バスキンズ",2001-06-04,2002-05-23,2003-02-14,,https://patents.google.com/patent/JP2003044334A/ja,
JP-2003200610-A,書換え可能媒体を用いるレーザプリンティング ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kent Vincent, Stanley R Williams, Xiao-An Zhang, アール・スタンリー・ウィリアムズ, ケント・ヴィンセント, シャオ−アン・チャン",2001-10-30,2002-10-29,2003-07-15,,https://patents.google.com/patent/JP2003200610A/ja,
JP-2002358341-A,未知の回路の雑音感度特性記述を求めるシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Samuel D Naffziger, John D Wanek, サミュエル・ディー・ナフジガー, ジョン・ディー・ワネク",2001-03-19,2002-03-18,2002-12-13,,https://patents.google.com/patent/JP2002358341A/ja,
JP-2003087889-A,サウンドシステム及び方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregory J May, グレゴリー・ジェイ・メイ",2001-07-16,2002-07-12,2003-03-20,,https://patents.google.com/patent/JP2003087889A/ja,
JP-2003163820-A,表示インタフェースならびに表示制御方法およびシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David W Boll, ダブリュ  ボウル デービッド",2001-10-26,2002-10-24,2003-06-06,,https://patents.google.com/patent/JP2003163820A/ja,
JP-2001243776-A,メモリセルへの書き込みおよびメモリセルからの読み出しを行うためのシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Samuel D Naffziger, サミュエル・ディー・ナフジガー",2000-01-21,2001-01-22,2001-09-07,,https://patents.google.com/patent/JP2001243776A/ja,
JP-2003123496-A,Ｗｏｒｍ記憶装置のための書き込みパルス制限 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, Lung T Tran, マニシュ・シャーマ, ルン・ティー・トラン",2001-07-31,2002-07-24,2003-04-25,,https://patents.google.com/patent/JP2003123496A/ja,
JP-2003345286-A,装置ディスプレイ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Memphis Zhihong Yin, ジフォン  イン メンフィス",2002-04-26,2003-04-02,2003-12-03,,https://patents.google.com/patent/JP2003345286A/ja,
JP-2002222074-A,テストパターンをプリントする方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Francisco Javier Rodrigues, Pau Soler, Roger Vinas, フランシスコ・ジャビエル・ロドリゲス, ポー・ソラー, ロジャー・ヴィナス",2000-08-26,2001-08-23,2002-08-09,,https://patents.google.com/patent/JP2002222074A/ja,
JP-2003157170-A,プログラムバイナリをデコードおよび実行する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Giuseppe Desoli, ジュセッペ・デソリ",2001-11-15,2002-11-06,2003-05-30,,https://patents.google.com/patent/JP2003157170A/ja,
JP-2002229758-A,印刷処理システムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Craig R White, クレイグ・アール・ホワイト",2000-11-30,2001-10-25,2002-08-16,,https://patents.google.com/patent/JP2002229758A/ja,
JP-2001249735-A,ポータブルコンピュータのカスタマイズ用パネル ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael D Derocher, Jacques H Helot, Glen A Oross, Christopher A Peskin, クリストファー・エイ・ペスキン, グレン・エイ・オロス, ジャックス・エイチ・ヘロット, マイケル・ディー・デロチャー",2000-01-21,2001-01-18,2001-09-14,,https://patents.google.com/patent/JP2001249735A/ja,
JP-2002326455-A,可融親水性トナーによる永続性インクジェット印刷画像 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Makarand P Gore, マカランド・ピー・ゴア",2001-01-29,2002-01-28,2002-11-12,,https://patents.google.com/patent/JP2002326455A/ja,
JP-2002354686-A,電子装置のバッテリ管理システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Heather N Bean, J Bianci Mark, Ted B Ziemkowski, テッド・ビー・ジームコウスキー, ヘザー・エヌ・ビーン, マーク・ジェイ・ビアンチ",2001-03-16,2002-03-15,2002-12-06,,https://patents.google.com/patent/JP2002354686A/ja,
JP-2003052163-A,原子分解能記憶装置の可動子の平面方向外への運動を防止するための離隔体の使用 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Peter G Hartwell, ピーター・ジー・ハートウェル",2001-05-15,2002-05-14,2003-02-21,,https://patents.google.com/patent/JP2003052163A/ja,
JP-2003136808-A,印刷媒体トレイおよびその使用方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael J Allison, Peter G Hwang, Allan G Olson, Raymond C Sherman, アラン・ジー・オルソン, ペータ・ジー・ウォン, マイケル・ジェイ・アリソン, レイモンド・シー・シェーマン",2001-10-26,2002-10-25,2003-05-14,,https://patents.google.com/patent/JP2003136808A/ja,
JP-2003215219-A,バッテリ駆動電子機器用の使用適応型残量計測 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Heather N Bean, ヘザー・エヌ・ビーン",2001-10-09,2002-10-08,2003-07-30,,https://patents.google.com/patent/JP2003215219A/ja,
JP-2002199174-A,動的にスキャナを較正する方法及びシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert D Thompson, ロバート・ディー・トンプソン",2000-07-31,2001-07-31,2002-07-12,,https://patents.google.com/patent/JP2002199174A/ja,
JP-2002358490-A,リサイクル情報の指示を有する消耗物質用容器 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael L Bullock, Antonio J Villegas, アントニオ・ジェイ・ヴィレガス, ミッシェル・エル・ブロック",2001-04-24,2002-04-24,2002-12-13,,https://patents.google.com/patent/JP2002358490A/ja,
JP-2003069870-A,ユーザ・インタフェースを提供するカメラ・マウント ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Amy E Battles, James C Dow, K Douglas Gennetten, エイミー・イー・バトルズ, ケイ・ダグラス・ゲネッテン, ジェイムス・シー・ダウ",2001-05-30,2002-05-30,2003-03-07,,https://patents.google.com/patent/JP2003069870A/ja,
JP-2003312860-A,印刷装置および媒体トレイ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Chet Butikofer, Srinivas Guddanti, グッダンティ シュリーニバス, バティコファー チェット",2002-04-13,2003-02-27,2003-11-06,,https://patents.google.com/patent/JP2003312860A/ja,
JP-2003123342-A,カートリッジ・メモリ・システムを備えたｗｏｒｍ磁気テープシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jr Leslie G Christie, レスリー・ジー・クリスティ・ジュニア",2001-10-09,2002-10-08,2003-04-25,,https://patents.google.com/patent/JP2003123342A/ja,
JP-2003179252-A,コンパクト光センサシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Dan Arquilevich, Algird M Gudaitis, Tod S Heiles, Sam Sarmast, アルガード・エム・ガダイティス, サム・サーマスト, ダン・アークイルビッチ, トッド・エス・ハイレス",2001-10-02,2002-10-01,2003-06-27,,https://patents.google.com/patent/JP2003179252A/ja,
JP-2001250614-A,積層９０度コネクタ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Terrel L Morris, テレル・エル・モリス",2000-01-21,2001-01-22,2001-09-14,,https://patents.google.com/patent/JP2001250614A/ja,
JP-2003075883-A,ディジタルカメラ及びそのモーションブラー最小化方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert E Sobol, イー  ソボル ロバート",2001-06-01,2002-05-30,2003-03-12,,https://patents.google.com/patent/JP2003075883A/ja,
JP-2003059281-A,クロスポイントダイオードメモリアレイのアドレス指定及びセンシング ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Richard Elder, Carl Taussig, カール・タウシグ, リチャード・エルダー",2001-06-05,2002-06-05,2003-02-28,,https://patents.google.com/patent/JP2003059281A/ja,
JP-2003058632-A,メディア内の広告の制御およびカスタマイズ方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Darrel D Cherry, Garth F Schmeling, ガース・エフ・シュメリング, ダレル・ディー・チェリー",2001-06-01,2002-05-08,2003-02-28,,https://patents.google.com/patent/JP2003058632A/ja,
JP-2003212355-A,自動調節式ガイドを有する紙トレイ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Chet M Butikofer, Srinivas Guddanti, グダンティ スリンバス, エム  ブティコファー チェット",2002-01-25,2002-12-18,2003-07-30,,https://patents.google.com/patent/JP2003212355A/ja,
JP-2003068096-A,磁気抵抗固体記憶装置において用いるデータ記憶方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James A Davis, Jonathan Jedwab, K Smith Kenneth, Kenneth Graham Paterson, Gadiel Seroussi, ガディエル・セルーシ, ケネス・グラハム・パターソン, ケネス・ケイ・スミス, ジェイムス・アンドリュー・デイビス, ジョナサン・ジェドワーブ",2001-07-25,2002-07-25,2003-03-07,,https://patents.google.com/patent/JP2003068096A/ja,
JP-2001298406-A,モバイル装置間におけるメッセージ拡散方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael Spratt, Robert Francis Squibbs, マイケル・スプラット, ロバート・フランシス・スクイッブス",2000-03-11,2001-03-08,2001-10-26,,https://patents.google.com/patent/JP2001298406A/ja,
JP-2003188358-A,磁気的に軟らかい基準層を有する磁気抵抗素子 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, Lung T Tran, マニシュ・シャーマ, ルン・ティー・トラン",2001-09-25,2002-09-19,2003-07-04,,https://patents.google.com/patent/JP2003188358A/ja,
JP-2003037763-A,イメージ取得装置においてインテントをセットするシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Lisa M Geer, Benjamin D Kimbell, ベンジャミン・ディー・キンベル, リサ・エム・ギアー",2001-05-10,2002-04-03,2003-02-07,,https://patents.google.com/patent/JP2003037763A/ja,
JP-2002024054-A,クライアント／サーバスキャンソフトウェアアーキテクチャ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","W Terry Steven, スティーブン・ダブリュー・テリー",2000-04-29,2001-04-16,2002-01-25,,https://patents.google.com/patent/JP2002024054A/ja,
JP-2003068994-A,短絡に対して耐性のあるメモリセルの抵抗性交点アレイ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Janice H Nickel, ジャニス・エイチ・ニッケル",2001-06-22,2002-06-20,2003-03-07,,https://patents.google.com/patent/JP2003068994A/ja,
JP-2002334327-A,ドキュメントのキャプチャに関する改善 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Maurizio Pilu, マウリジオ・ピル",2001-02-23,2002-02-21,2002-11-22,,https://patents.google.com/patent/JP2002334327A/ja,
JP-2002343443-A,電圧挙動の分析による電池ケミストリの識別方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Heather N Bean, Christopher A Whitman, Scott A Woods, クリストファー・エイ・ウィットマン, スコット・エイ・ウッズ, ヘザー・エヌ・ビーン",2001-05-14,2002-05-13,2002-11-29,,https://patents.google.com/patent/JP2002343443A/ja,
JP-2002023888-A,重心の低いタワー型コンピューター及びその製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Elizabeth B Diaz, Geera Felix, Chen Yanshii, エリザベス・ビー・ディアス, フェリックス・ゲーラ, ヤンシー・チェン",2000-05-26,2001-05-28,2002-01-25,,https://patents.google.com/patent/JP2002023888A/ja,
JP-2002209276-A,データ転送システムおよびデータ転送方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Vijay Machiraju, James Thomas Edward Mcdonnell, Salil Pradhan, John Deryk Waters, サリル・プラダーン, ジェイムス・ト−マス・エドワード・マクドネル, ジョン・デリク・ウォーターズ, フィヤイ・マチラジュ",2000-11-20,2001-11-16,2002-07-26,,https://patents.google.com/patent/JP2002209276A/ja,
JP-2003178170-A,ワークフロー・システムにおける変更後のプロセス定義への移行方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Lakshmi Kutty Cheeniyil, Srivatsa Krishnaswamy, スリバトサ・クリッシュナスワミー, ラクシュミ・カティー・チーニエル",2001-08-29,2002-08-29,2003-06-27,,https://patents.google.com/patent/JP2003178170A/ja,
JP-2003006090-A,デジタル写真画像を表示するシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Maurizio Pilu, マウリッツィオ・ピリュー",2001-03-07,2002-03-06,2003-01-10,,https://patents.google.com/patent/JP2003006090A/ja,
JP-2003273335-A,Ｍｒａｍデバイスにおいて用いるための改善されたダイオードおよびその製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, Lung T Tran, マニシュ・シャーマ, ルン・ティー・トラン",2002-03-15,2003-03-12,2003-09-26,,https://patents.google.com/patent/JP2003273335A/ja,
JP-2002194252-A,オーバーコートの接着促進用印刷流体添加剤 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gary Allan Ungefug, ゲーリー・アラン・アンジェフェグ",2000-10-23,2001-10-23,2002-07-10,,https://patents.google.com/patent/JP2002194252A/ja,
JP-2003142137-A,交換式燃料電池装置を含むシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael L Bullock, Winthrop D Childers, ウインスロップ・ディー・チルダーズ, マイケル・エル・ビュロック",2001-10-29,2002-10-15,2003-05-16,,https://patents.google.com/patent/JP2003142137A/ja,
JP-2002182583-A,電子表示装置及び方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Samuel A Johnson, サミュエル・アラン・ジョンソン",2000-11-07,2001-10-02,2002-06-26,,https://patents.google.com/patent/JP2002182583A/ja,
JP-2002157166-A,イメージ認証能力を有するディジタルイメージング装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William C Wickes, ウィリアム・シー・ウィッケス",2000-09-13,2001-09-10,2002-05-31,,https://patents.google.com/patent/JP2002157166A/ja,
JP-2002157097-A,画像の送信および印刷システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","M P Delaney Bess, ベス・エム・ピー・ディレーニー",2000-08-25,2001-07-30,2002-05-31,,https://patents.google.com/patent/JP2002157097A/ja,
JP-2002134411-A,横方向ソリッドオーバーグロース法を用いる光導電性又は陰極伝導性デバイスの製作 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Alison Chaiken, アリソン・チャイケン",2000-07-31,2001-07-30,2002-05-10,,https://patents.google.com/patent/JP2002134411A/ja,
JP-2002067405-A,プリンタ内でデータを転送するシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Marvin D Nelson, Frederick W Pew, フレデリック・ダブリュー・ピュー, マービン・ディー・ネルソン",2000-07-31,2001-07-04,2002-03-05,,https://patents.google.com/patent/JP2002067405A/ja,
JP-2001356855-A,ユーザ選択可能なアプリケーションの文法及び意味 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Shane A Bryan, シェイン・エィ・ブライアン",2000-04-18,2001-04-18,2001-12-26,,https://patents.google.com/patent/JP2001356855A/ja,
JP-2003223272-A,デジタイジングタブレット ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, マニッシュ・シャルマ",2002-01-02,2002-12-25,2003-08-08,,https://patents.google.com/patent/JP2003223272A/ja,
JP-2003196001-A,アクティブグラフィカルコントロールのための方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert Cazier, James W Owens, ジェイムス・ダブリュー・オーウェンズ, ロバート・カジアー",2001-12-17,2002-12-11,2003-07-11,,https://patents.google.com/patent/JP2003196001A/ja,
JP-2003195665-A,印刷媒体に可変定着エネルギーを供給するシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Laurent A Regimbal, エー  レジムバラ ラウレント",2001-12-12,2002-11-27,2003-07-09,,https://patents.google.com/patent/JP2003195665A/ja,
JP-2001209534-A,述語データを提供するシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Charles Soltis Donald Jr, J Benjamin Gary, Lee Arnold Ronney, ガリー・ジェイ・ベンジャミン, ドナルド・チャールズ・ソルティス・ジュニア, ロニー・リー・アーノルド",2000-01-24,2001-01-10,2001-08-03,,https://patents.google.com/patent/JP2001209534A/ja,
